0,1,2,3,4,5,6,7,8
San Marino,21,Alessandra Perilli,http://www.wikidata.org/entity/Q2615721,wd:Q2615721,36500557.0,Sammarinese target shooter,"Alessandra Perilli (born April 1, 1988) is a Sammarinese professional target shooter. Her hometown is Borgo Maggiore. She finished 4th after a draw for 2nd place with a French and a Slovakian shooter in the Women's trap at the 2012 Summer Olympics. She won San Marino's first ever Olympic medal, a bronze, in Women's Trap at the 2020 Summer Olympics.",https://en.wikipedia.org/wiki/Alessandra_Perilli
Saudi Arabia,19,Ali Raymi,http://www.wikidata.org/entity/Q16214585,wd:Q16214585,41122425.0,Boxing Knockout Artist,"Ali Raymi (born Ali Ibrahim Ali Al-Raimi; Arabic: علي الريمي; 7 December 1973 – 23 May 2015) was a Yemeni colonel and professional boxer. In boxing he is best known for his fight record of 25 wins and no losses, with all 25 wins by knockout; 22 in the first round.Raymi lived in Mecca prior to 1991. He died in an explosion, possibly an airstrike on the Republican Guard positions in Al-Nahdeen district, on 23 May 2015 in Sana'a, aged 41.",https://en.wikipedia.org/wiki/Ali_Raymi
Senegal,24,Gorgui Dieng,,,,,--,--
Serbia,148,Novak Djokovic,http://www.wikidata.org/entity/Q5812,wd:Q5812,16100029.0,Serbian tennis player (born 1987),"Novak Djokovic (Serbian Cyrillic: Новак Ђоковић, romanized: Novak Đoković, pronounced [nôʋaːk dʑôːkoʋitɕ] (listen); born 22 May 1987) is a Serbian professional tennis player. He is currently ranked world No. 1 in singles by the Association of Tennis Professionals (ATP), and has held the top position for a record total 375 weeks, finishing as the year-end No. 1 an Open Era record seven times. He has won a total of 93 singles titles on the ATP Tour, comprising a joint-record 22 major men's singles titles, a record 10 Australian Open titles, a record 38 Masters titles, a joint-record 6 Tour Finals titles, and a record 66 Big Titles. Djokovic has completed a non-calendar year Grand Slam in singles, becoming the only man in tennis history to be the reigning champion of the four majors at once across three different surfaces. He is also the first man in the Open Era to achieve a double Career Grand Slam in singles and the only player to complete the career Golden Masters in singles by winning all of the nine Masters tournaments, which he has done twice.Djokovic began his professional career in 2003. At age 20, he disrupted Roger Federer's and Rafael Nadal's streak of 11 consecutive Grand Slam tournament victories by winning the 2008 Australian Open. At age 24, Djokovic ascended to No. 1 for the first time, winning three majors and five Masters titles in 2011. In 2015, Djokovic reached 15 consecutive finals and won a season-record 10 Big Titles. His dominant run extended through to the 2016 French Open, where he completed a non-calendar year Grand Slam and his first career Grand Slam, becoming the first man since Rod Laver in 1969 to hold all four major titles simultaneously and setting a ranking points record (16,950). Following an injury-caused decline in form in 2017, Djokovic returned to dominance at the 2018 Wimbledon Championships, sweeping three straight majors and returning to world No. 1. In 2021, Djokovic won the first three majors of the year and attempted to complete a Grand Slam at the US Open, but lost in the final to Daniil Medvedev. As of the 2023 Australian Open, Djokovic has won 10 of the last 18 majors.
Representing Serbia, Djokovic led the Serbian national team to their first Davis Cup title in 2010 and to the inaugural ATP Cup title in 2020. Moreover, he won the bronze medal for Serbia at the 2008 Beijing Olympics. Djokovic has won the Laureus World Sportsman of the Year award four times (2012, 2015, 2016, 2019), the BBC Sports Personality World Sport Star of the Year award in 2011 and the L'Équipe Champion of Champions award in 2021. He is also a recipient of the Order of St. Sava, the Order of Karađorđe's Star, and the Order of the Republika Srpska.
Beyond competition, Djokovic is an active philanthropist and a former ATP player council president. In August 2020, Djokovic and Vasek Pospisil announced the formation of the Professional Tennis Players Association as the first player-only association in tennis, citing the need for players to have more influence on the tour and advocating better prize money structure for lower-ranked players.

",https://en.wikipedia.org/wiki/Novak_Djokovic
Seychelles,30,Michael Mancienne,http://www.wikidata.org/entity/Q315301,wd:Q315301,6336304.0,English footballer,"Michael Ian Mancienne (born 8 January 1988) is a professional footballer who plays as a defender for Burton Albion. Born in England, he represents the Seychelles national team.
Schooled primarily as a centre back, Mancienne can also play as a defensive midfielder as well as both fullback positions as he showed during appearances for Chelsea, and multiple loan spells at Wolverhampton Wanderers.
He is a former England under-21 player, having received his first call-up for the senior squad in November 2008, ahead of a friendly against Germany.",https://en.wikipedia.org/wiki/Michael_Mancienne
Sierra Leone,25,Will Claye,http://www.wikidata.org/entity/Q1750,wd:Q1750,32976284.0,American triple jumper and long jumper,"Will Claye (born June 13, 1991) is an American track and field athlete of Sierra Leonean descent who competes in the long jump and triple jump. He won a bronze medal in 2011 World Championships in Athletics and the gold medals at the 2012 IAAF World Indoor Championships and 2018 IAAF World Indoor Championships. In his Olympic debut at the 2012 Summer Olympics, Claye won a bronze medal in long jump and a silver medal in triple jump. He repeated his silver medal in the triple jump four years later. His personal best of 18.14 m (59 ft 6 in), set at the Jim Bush Southern California USATF Championships in Long Beach on June 29, 2019 ranks him as the No. 3 triple jumper of all time.
Will was two-time Arizona Interscholastic Association high school champion in the triple jump, establishing a new state record of over 50 feet. He attended Mountain Pointe High School in Phoenix, Arizona, where he was named to the 2008 USA Today's All-USA Team in both jumps. Claye enrolled early at the University of Oklahoma, but later transferred to the University of Florida.
Will Claye later went on to record the rap song ""IDGAF"" with YG.",https://en.wikipedia.org/wiki/Will_Claye
Singapore,31,Joseph Schooling,http://www.wikidata.org/entity/Q6286898,wd:Q6286898,34067616.0,Singaporean swimmer and Olympic medalist,"Joseph Isaac Schooling  (born 16 June 1995) is a Singaporean professional swimmer who specialises in butterfly, freestyle and medley events. He was the gold medalist in the 100m butterfly at the 2016 Olympics, achieving Singapore's first ever Olympic gold medal. His winning time of 50.39s broke multiple records at the National, Southeast Asian, Asian and Olympic levels.
An alumnus of the Anglo-Chinese School, he subsequently graduated from the University of Texas at Austin, where he was a member of the Texas Longhorns swimming team, one of the top collegiate swim programmes under two-time United States Olympic men's head coach Eddie Reese. He first qualified for the Olympics in 2012 after winning the 200m butterfly at the 2011 SEA Games.",https://en.wikipedia.org/wiki/Joseph_Schooling
Slovakia,82,Martina Hingis,http://www.wikidata.org/entity/Q134720,wd:Q134720,19047.0,Swiss tennis player,"Martina Hingis (German pronunciation: [marˈtiːna ˈhɪŋɡɪs], Slovak: Martina Hingisová; 30 September 1980) is a Swiss former professional tennis player. Hingis is the first Swiss player, male or female, to win a major title and attain a world No. 1 ranking. She spent a total of 209 weeks as the singles world No. 1 and 90 weeks as doubles world No. 1, holding both No. 1 rankings simultaneously for 29 weeks. She won five major singles titles, 13 major women's doubles titles (including the Grand Slam in 1998), and seven major mixed doubles titles, for a combined total of 25 major titles. In addition, she won the season-ending WTA Finals twice in singles and thrice in doubles, an Olympic silver medal in doubles, and a record 17 Tier I singles titles.
Hingis set a series of ""youngest-ever"" records during the 1990s, including youngest-ever Grand Slam champion and youngest-ever world No. 1. Before ligament injuries in both ankles forced her to withdraw temporarily from professional tennis in early 2003, at the age of 22, she had won 40 singles titles and 36 doubles titles and, according to Forbes, was the highest-paid female athlete in the world for five consecutive years, 1997 to 2001. After several surgeries and long recoveries, Hingis returned to the WTA Tour in 2006, climbing to world No. 6, winning two Tier I tournaments, and receiving the Laureus World Sports Award for Comeback of the Year. She retired in November 2007 after being hampered by a hip injury for several months.
In July 2013, Hingis again returned from retirement to play the doubles events of the North American hardcourt season. During her doubles-only comeback, she won four major women's doubles tournaments, six major mixed doubles tournaments (completing the career Grand Slam in mixed doubles), 27 WTA Tour titles, and the silver medal in women's doubles at the 2016 Rio Olympics. Hingis retired for the third and final time after the 2017 WTA Finals, while ranked as the world No. 1.Widely considered an all-time tennis great, Hingis was ranked by Tennis magazine in 2005 as the eighth-greatest female player of the preceding 40 years. She was named one of the ""30 Legends of Women's Tennis: Past, Present and Future"" by TIME in June 2011. In 2013, Hingis was elected into the International Tennis Hall of Fame, and was appointed two years later the organization's first ever Global Ambassador.",https://en.wikipedia.org/wiki/Martina_Hingis
Slovenia,49,Luka Dončić,http://www.wikidata.org/entity/Q19844712,wd:Q19844712,46600275.0,Slovenian basketball player,"Luka Dončić ( DON-chich; Slovene: [ˈlùːka ˈdòːntʃitʃ]; born February 28, 1999) is a Slovenian professional basketball player for the Dallas Mavericks of the National Basketball Association (NBA). He also represents the Slovenian national team.
Born in Ljubljana, Dončić shone as a youth player for Union Olimpija before joining the youth academy of Real Madrid. In 2015 he made his debut for the academy's senior team at age 16, becoming the youngest in club history.
Dončić made his senior debut for Slovenia in 2016 at only 17 years of age. He would later help his country win its first EuroBasket title in 2017 while also being named to the All-Tournament Team.
He led Madrid to the 2018 EuroLeague title, winning the EuroLeague MVP and the Final Four MVP. Dončić was named the ACB Most Valuable Player and won back-to-back EuroLeague Rising Star and ACB Best Young Player awards. In addition, he was selected to the EuroLeague 2010–20 All-Decade Team.
In 2018, Dončić declared for the NBA draft, joining the Dallas Mavericks. He was selected unanimously to the NBA All-Rookie First Team and won Rookie of the Year for the 2018–19 season. In his next three seasons, he was selected to the NBA All-Star game and named to the All-NBA First Team. He is the Mavericks' franchise leader in career triple-doubles.

",https://en.wikipedia.org/wiki/Luka_Don%C4%8Di%C4%87
Solomon Islands,14,Henry Fa'arodo,http://www.wikidata.org/entity/Q1290417,wd:Q1290417,2916783.0,Solomon Island professional footballer,Henry Samuel Luito'o Fa'arodo Jr. (born 5 October 1982 in Honiara) is a former professional footballer from the Solomon Islands who played as a striker or a midfielder.,https://en.wikipedia.org/wiki/Henry_Fa%27arodo
Somalia,24,Abdi Bile,http://www.wikidata.org/entity/Q308151,wd:Q308151,3005339.0,athletics competitor,"Abdi Bile (Somali: Cabdi Bile Cabdi, Arabic: عبد بلي عبد; born 28 December 1962) is a former middle distance runner. He holds the highest number of national records in athletics in Somalia across various disciplines. He is currently Somalia's national record holder in nine athletic disciplines, and is thus far Somalia's most decorated athlete in history.In 1987, he became world champion in the 1500 metres, the first Somali to do so. Bile ran the final 800m of the race in 1:46.0, which as of the 2020s, remains the fastest latter half in the history of the 1500m track race. During the semi-finals of the same championships, on 4 September 1987, he set a championship record with a time of 3:35.67 which lasted until 1 September 1991, when broken by Noureddine Morceli.
He defeated Britain's Sebastian Coe at the 1500m to win gold at the 1989 World Continental Cup. He also won silver at the same event in the 1985 African Championships in Cairo. In 1996 he represented Somalia at the 1996 Summer Olympics for the 1500 meters. His brother, Jama Bile, ran competitively for Northern Arizona University. His son Ahmed Bile ran competitively for Georgetown University.",https://en.wikipedia.org/wiki/Abdi_Bile
South Africa,66,Oscar Pistorius,http://www.wikidata.org/entity/Q201377,wd:Q201377,5729054.0,South African Paralympic athlete,"Oscar Leonard Carl Pistorius (; Afrikaans: [pisˈtɔrjus]; born 22 November 1986) is a South African former professional sprinter and convicted murderer. Both of his feet were amputated when he was 11 months old owing to a congenital defect; he was born missing the outside of both feet and both fibulae. Pistorius ran in both nondisabled sprint events and in sprint events for below-knee amputees. He was the 10th athlete to compete at both the Paralympic Games and Olympic Games.
After becoming a Paralympic champion, Pistorius attempted to enter nondisabled international competitions, over persistent objections by the International Association of Athletics Federations (IAAF) and arguments that his artificial limbs gave an unfair advantage. Pistorius prevailed in this legal dispute. At the 2011 World Championships in Athletics, Pistorius was the first amputee to win a nondisabled world track medal. At the 2012 Summer Olympics, Pistorius was the first double-leg amputee participant.
On 14 February 2013, Pistorius shot and killed his girlfriend, paralegal and model Reeva Steenkamp, in his Pretoria home. He claimed he had mistaken Steenkamp for an intruder hiding in the bathroom. He was arrested and charged with murder. At his trial the following year, Pistorius was found not guilty of murder, but guilty of culpable homicide. He received a five-year prison sentence for culpable homicide and a concurrent three-year suspended sentence for a separate reckless endangerment conviction.Pistorius was temporarily released on house arrest in 2015 while the case was presented on appeal to a panel at the Supreme Court of Appeal of South Africa, which overturned the culpable homicide verdict and convicted him of murder. In July 2016, Judge Thokozile Masipa extended Pistorius's sentence to six years. On appeal by the state for a longer prison sentence, the Supreme Court of Appeal increased the prison term to a total of 15 years. Pistorius will be eligible for parole in 2023.",https://en.wikipedia.org/wiki/Oscar_Pistorius
South Korea,43,Kim Yuna,http://www.wikidata.org/entity/Q229124,wd:Q229124,4124315.0,South Korean figure skater,"Yuna Kim (Korean: 김연아; born September 5, 1990), also credited in eastern name order as Kim Yuna or Kim Yeon-a, is a retired South Korean competitive figure skater. She is the 2010 Olympic champion, the 2014 Olympic silver medalist, a two-time World champion (2009, 2013) the  2009 Four Continents champion, a three-time Grand Prix Final champion, the  2006 World Junior champion, the  2005 Junior Grand Prix Final champion, and a six-time (2003, 2004, 2005, 2006, 2013, 2014) South Korean national champion.
Kim is the first South Korean figure skater to win a medal at an ISU Junior Grand Prix or ISU Grand Prix of Figure Skating event, the ISU Figure Skating Championships, and the Olympic Games. She is the first female skater ever to win every major international competition, namely, the Olympic Games, the World Championships, the Four Continents Championships, and the Grand Prix Final. She is also the first figure skater ever to complete a Super Slam, having won every major senior and junior competition. She is one of the most highly recognized athletes and media figures in South Korea. As a result of her numerous accomplishments and popularity, she is frequently referred to as Queen Yuna by various media across the world.She is the former record holder for ladies in the short program, free skate and combined total under the ISU Judging System. She has broken world record scores 11 times under the ISU Judging System since 2007, eight of which being records she herself set. She is also the first female skater to surpass the 140-point and 150-point free skating mark and the 200-point, 210-point and 220-point total mark, as well as the first and only figure skater to have never finished off the podium in her entire career under the current ISU Judging System. She has been beaten by only seven skaters throughout her career. Due to her strong artistry, musicality, skating skills, mental strength, and solid and consistent competitive record, she is regarded as one of the greatest figure skaters of all time. She is also noted for her great rivalry with three-time World champion Mao Asada from Japan.Kim was the highest paid athlete at the 2010 Winter Olympics, and the fifth, seventh, sixth and fourth top-earning sportswoman in the world in 2010, 2012, 2013 and 2014 respectively according to Forbes. The business magazine has also listed her in their 30 under 30 and Philanthropy lists. She was included in Time magazine's annual Time 100 of World's Most Influential People in 2010. Kim was the first to top Forbes Korea Power Celebrity and was ranked in the top 10 from 2009 to 2015 and in 2018.",https://en.wikipedia.org/wiki/Yuna_Kim
South Sudan,40,Luol Deng,http://www.wikidata.org/entity/Q275183,wd:Q275183,1335730.0,South Sudanese-British basketball player,"Luol Ajou Deng  (born 16 April 1985) is a British former professional basketball player. He was a two-time NBA All-Star and was named to the NBA All-Defensive Second Team in 2012. Born in what is now South Sudan, Deng fled the country with his family as a child, eventually settling in the United Kingdom. He became a British citizen in 2006, and has played for the Great Britain national team.
After playing college basketball for the Duke Blue Devils, Deng was selected by the Phoenix Suns in the first round of the 2004 NBA draft with the seventh overall pick. He was named to the NBA All-Rookie First Team as a 19-year-old in 2005. The small forward was an All-Star with the Bulls in 2012 and 2013 before splitting the 2013–14 season with the Cleveland Cavaliers. After just half a season with Cleveland, Deng joined the Miami Heat for 2014–15. He played two seasons for the Heat before signing with the Lakers in 2016. He spent his last season with the Minnesota Timberwolves.",https://en.wikipedia.org/wiki/Luol_Deng
Spain,145,Rafael Nadal,http://www.wikidata.org/entity/Q10132,wd:Q10132,1439517.0,Spanish tennis player (born 1986),"Rafael Nadal Parera (Catalan: [rəf(ə)ˈɛl nəˈðal pəˈɾeɾə], Spanish: [rafaˈel naˈðal paˈɾeɾa]; born 3 June 1986) is a Spanish professional tennis player. He is currently ranked world No. 6 in singles by the Association of Tennis Professionals (ATP). He has been ranked world No. 1 for 209 weeks, and has finished as the year-end No. 1 five times. Nadal has won a joint-record 22 Grand Slam men's singles titles, including a record 14 French Open titles. He has won 92 ATP singles titles, including 36 Masters titles, with 63 of these on clay courts. Nadal is one of only two men to complete the Career Golden Slam in singles. His 81 consecutive wins on clay is the longest single-surface win streak in the Open Era.
For over a decade, Nadal has dominated men's tennis along with Roger Federer and Novak Djokovic as the Big Three, collectively considered by many to be the three greatest male tennis players of all time. At the start of his professional career, Nadal became one of the most successful teenagers in ATP Tour history, reaching the world No. 2 ranking and winning 16 titles before turning 20, including his first French Open and six Masters events. Nadal became the world No. 1 for the first time in 2008 after defeating Federer in a historic Wimbledon final, his first major victory off clay. He followed up his win with an Olympic singles gold at the 2008 Beijing Olympics. After defeating Djokovic in the 2010 US Open final, then-24-year-old Nadal became the youngest man in the Open Era to achieve the Career Grand Slam, and the first man to win majors on three different surfaces (hard, grass, and clay) in the same year (Surface Slam). 
After two injury-plagued seasons, Nadal made a stellar return in one of the greatest comeback seasons of all time in 2013; reaching 14 finals, winning two majors and five Masters events including the US Open Series sweep (Summer Slam). He continued his dominance at the French Open, securing six titles, two US Open titles, an Australian Open title, and an Olympic doubles gold at the 2016 Rio Olympics with Marc López. Nadal surpassed his joint-record with Djokovic and Federer for the most major men's singles titles at the 2022 Australian Open, and became one of four men in history to complete the double Career Grand Slam in singles. He has appeared in the Top 10 of the ATP rankings continuously since April 2005.
As a vigorous left-handed player, one of Nadal's main strengths is his forehand, which he hits with extremely heavy topspin at difficult angles. He is one of the best at breaking serve, regularly appearing among the tour leaders in percentage of return games, return points, and break points won. Nadal has won the Stefan Edberg Sportsmanship Award five times, and was the Laureus World Sportsman of the Year in 2011 and 2021. He is also a recipient of the Grand Cross of the Order of Dos De Mayo, the Grand Cross of Naval Merit, and the Medal of the City of Paris. Representing Spain, he has won two Olympic gold medals, and led the nation to four Davis Cup titles. Nadal has also opened a tennis academy in Mallorca, and is an active philanthropist.",https://en.wikipedia.org/wiki/Rafael_Nadal
Sri Lanka,28,Kumar Sangakkara,http://www.wikidata.org/entity/Q737645,wd:Q737645,894369.0,Sri Lankan cricketer,"Kumara Chokshananda Sangakkara (Sinhala: කුමාර් චොක්ශනාද සංගක්කාර; born 27 October 1977) is a Sri Lankan cricket commentator, former professional cricketer, businessman, ICC Hall of Fame inductee and the former president of Marylebone Cricket Club and a former captain of the Sri Lanka national cricket team in all formats, who is widely regarded as one of the greatest batsmen in the history of the sport. He was officially rated in the top three current batsmen in the world in all three formats of the game at various stages of his international career. He is the current coach of Rajasthan Royals IPL team. Sangakkara scored 28,016 runs in international cricket across all formats in a career that spanned 15 years. At retirement, he was the second-highest run-scorer in ODI cricket, next only to Sachin Tendulkar, and the sixth-highest run scorer in Test cricket.As a player, Sangakkara was a left-handed top-order brilliant batsman and was also a wicket-keeper for a large proportion of his career. Sangakkara holds many Test records, having been the fastest, or joint-fastest (in terms of innings) to various run milestones in Test cricket. Sangakkara's partnership with Mahela Jayawardene was the second most prolific in the history of Test cricket. Additionally, he holds the record for the most wicket keeping dismissals in ODI cricket.Sangakkara won the ICC Cricketer of the Year in 2012 and won many other awards for both Test and ODI cricket. He was selected as Leading Cricketer in the World in the 2012 and 2015 editions of Wisden Cricketers' Almanack, becoming the second player to have won this award twice. Sangakkara was rated as the Greatest ODI player of all time in a public poll conducted by Cricket Australia in 2016.
He won the Man of the Match in the finals of the 2014 ICC World Twenty20 tournament and was part of the team that made the final of the 2007 Cricket World Cup, 2011 Cricket World Cup, 2009 ICC World Twenty20 and 2012 ICC World Twenty20. He won the Man of the Match award in the final of the 2014 ICC World Twenty20, where he helped Sri Lanka win their first title.
In 2019, he was appointed President of the MCC, the first non-British person to be appointed to the position since the club was founded in 1787. He was the youngest person and the first active international player to deliver the MCC Spirit of Cricket Cowdrey Lecture, which was widely praised by the cricketing community for its outspoken nature. In June 2021, he was inducted to the ICC Cricket Hall of Fame and became the second Sri Lankan to be inducted into the ICC Hall of Fame after Muttiah Muralitharan.",https://en.wikipedia.org/wiki/Kumar_Sangakkara
State of Palestine,12,Mayada Al-Sayad,http://www.wikidata.org/entity/Q20988049,wd:Q20988049,47702255.0,German-Palestinian marathon runner,"Mayada Al-Sayad (Arabic: ميادة الصياد; born 26 October 1992 in Berlin) is a German-born Palestinian long-distance runner. She competed in the marathon at the 2015 World Championships and at the 2016 Olympics, where she finished 50th and was the Palestinian flag bearer in the opening ceremony. In 2017 she participated in the World Championships held in London, placing 68th in the Marathon, with a time of 2:54:58, her season's best.Al-Sayad was born to a Palestinian father and a German mother, and has dual citizenship. She works as an assistant to her father, who is a dental technician.",https://en.wikipedia.org/wiki/Mayada_Al-Sayad
Sudan,25,Ismail Ahmed Ismail,http://www.wikidata.org/entity/Q9100,wd:Q9100,6138508.0,Sudanese runner,Ismail Ahmed Ismail (born 1 November 1984) is a Sudanese sprinter who represents Sudan in 800 metres. He was born in Khartoum. Ismail reached the final in that event at the 2004 Summer Olympics in Athens.,https://en.wikipedia.org/wiki/Ismail_Ahmed_Ismail
Suriname,26,Anthony Nesty,http://www.wikidata.org/entity/Q433137,wd:Q433137,879592.0,Surinamese swimmer,"Anthony Conrad Nesty (born November 25, 1967) is a former competition swimmer from Suriname who was an Olympic gold medallist in the 100-metre butterfly event in 1988. He is currently the head coach of the Florida Gators men's and women's swim team at the University of Florida, where he attended school.",https://en.wikipedia.org/wiki/Anthony_Nesty
Sweden,78,Björn Borg,http://www.wikidata.org/entity/Q104506,wd:Q104506,4601.0,Swedish tennis player,"Björn Rune Borg (Swedish pronunciation: [ˈbjœːɳ ˈbɔrj] (listen); born 6 June 1956) is a Swedish former world No. 1 tennis player. Between 1974 and 1981, he became the first man in the Open Era to win 11 Grand Slam singles titles with six at the French Open and five consecutively at Wimbledon.
Borg won four consecutive French Open titles (1978–81) and is 6–0 in French Open finals. He was the first man since 1886 to contest six consecutive Wimbledon finals, a record surpassed by Roger Federer's seven consecutive finals (2003–09). He is the only man to achieve the Channel Slam three times. Borg contested the French Open, Wimbledon and US Open finals in the same year three times (1978, 1980–81). He won three major titles without dropping a set during those tournaments. However, he never won the US Open despite four runner-up finishes.
Borg also won three year-end championships and 16 Grand Prix Super Series titles. Overall, he set numerous records that still stand. He was ATP Player of the Year from 1976 to 1980, and was the year-end world No. 1 in the ATP rankings in 1979 and 1980 and ITF World Champion from 1978 to 1980. Borg is the only Swede, male or female, to win over 10 majors. Borg unexpectedly retired from tennis in 1981, at the age of 25. He made a brief and unsuccessful comeback in 1991.
Borg is widely considered one of the all-time greats of the sport. He was ranked by Tennis magazine as the sixth-greatest male player of the Open Era. His rivalry with John McEnroe is considered one of the best in the sport's history, and their meeting in the 1980 Wimbledon final is considered one of the greatest matches ever played. A teenage sensation at the start of his career, Borg experienced unprecedented stardom and consistent success that helped propel the rising popularity of tennis during the 1970s. As a result, the professional tour became more lucrative, and in 1979, Borg became the first player to earn more than US$1 million in prize money in a single season.",https://en.wikipedia.org/wiki/Bj%C3%B6rn_Borg
Switzerland,154,Roger Federer,http://www.wikidata.org/entity/Q1426,wd:Q1426,262376.0,Swiss tennis player,"Roger Federer (German: [ˈrɔdʒər ˈfeːdərər]; born 8 August 1981) is a Swiss former professional tennis player. He was ranked world No. 1 by the Association of Tennis Professionals (ATP) for 310 weeks, including a record 237 consecutive weeks, and finished as the year-end No. 1 five times. He won 103 ATP singles titles, the second most of all time, including 20 major men's singles titles, a record eight men's singles Wimbledon titles, an Open Era joint-record five men's singles US Open titles, and a joint-record six year-end championships.
A Wimbledon junior champion in 1998 and former ball boy, Federer won his first major singles title at Wimbledon in 2003 at age 21. Between 2003 and 2009, Federer played in 21 out of 28 major singles finals. He won three of the four majors and the ATP Finals in 2004, 2006, and 2007 as well as five consecutive titles at both Wimbledon and the US Open. He completed the career Grand Slam at the 2009 French Open after three consecutive runner-up finishes to Nadal, his main rival until 2010. At age 27, he surpassed Pete Sampras' record of 14 major men's singles titles at Wimbledon in 2009.
Federer and Stan Wawrinka led the Switzerland Davis Cup team to their first title in 2014, following their Olympic doubles gold victory at the 2008 Beijing Olympics. Federer also won a silver medal in singles at the 2012 London Olympics, finishing runner-up to Andy Murray. After a half-year hiatus in late 2016 to recover from knee surgery, Federer returned to tennis, winning three more majors over the next two years, including the 2017 Australian Open over Rafael Nadal and an eighth singles title at the 2017 Wimbledon Championships. At the 2018 Australian Open, Federer became the first man to win 20 major singles titles and shortly the oldest ATP world No. 1 at age 36. In September 2022, he retired from professional tennis following the Laver Cup.
A versatile all-court player, Federer's perceived effortlessness has made him highly popular among tennis fans. Originally lacking self-control as a junior, he transformed his on-court demeanor to become well-liked for his graciousness, winning the Stefan Edberg Sportsmanship Award 13 times. He has won the Laureus World Sportsman of the Year award a record five times. Outside of competing, he played an instrumental role in the creation of the Laver Cup team competition. He is also an active philanthropist. He established the Roger Federer Foundation, which targets impoverished children in southern Africa, and has raised funds in part through the Match for Africa exhibition series. He is routinely one of the top ten highest-paid athletes in any sport and ranked first among all athletes with $100 million in endorsement income in 2020.",https://en.wikipedia.org/wiki/Roger_Federer
Syria,38,Yusra Mardini,http://www.wikidata.org/entity/Q23701408,wd:Q23701408,49845970.0,Syrian swimmer who was part of the 2016 Refugee Olympic Team,"Yusra Mardini OLY (Arabic: يسرى مارديني; born 5 March 1998) is a Syrian former competition swimmer and refugee of the Syrian civil war.  She was a member of the Refugee Olympic Athletes Team (ROT) that competed under the Olympic flag at the 2016 Summer Olympics in Rio de Janeiro. On 27 April 2017, Mardini was appointed a UNHCR Goodwill Ambassador. She also competed in the 2020 Summer Olympics in Tokyo with the Refugee Olympic Team (EOR).",https://en.wikipedia.org/wiki/Yusra_Mardini
São Tomé and Príncipe,39,Nuno Espírito Santo,http://www.wikidata.org/entity/Q372372,wd:Q372372,4197603.0,Portuguese association football manager and former player,"Nuno Herlander Simões Espírito Santo (born 25 January 1974), often referred to as simply Nuno, is a Portuguese football manager and former footballer who played as a goalkeeper. He is currently the manager of Saudi Professional League club Al-Ittihad.
During his career he first made a name for himself in Spain, playing for three teams in five years. He later returned to Portugal to represent Porto, and also played professionally in Russia; he was part of the Portuguese squad at UEFA Euro 2008, but never won a cap for the national team.
Espírito Santo started his coaching career at Greek club Panathinaikos as an assistant. He became a coach in 2012, leading Portuguese club Rio Ave to both domestic cup finals in 2014. After brief spells at Valencia in Spain's La Liga, and a return to Porto, he managed Wolverhampton Wanderers for four years. In 2021, he took over as manager of Tottenham Hotspur, but was relieved of his duties after four months in charge.

",https://en.wikipedia.org/wiki/Nuno_Esp%C3%ADrito_Santo
Taiwan,42,Jeremy Lin,http://www.wikidata.org/entity/Q309590,wd:Q309590,25390847.0,American basketball player,"Jeremy Shu-How Lin (born August 23, 1988) is a Taiwanese-American professional basketball player for the Kaohsiung Steelers of the P. League+ (PLG). He unexpectedly led a winning turnaround with the New York Knicks of the National Basketball Association (NBA) during the 2011–12 season, generating a cultural phenomenon known as ""Linsanity"". Lin was the first American of Chinese or Taiwanese descent to play in the NBA, and is one of the few Asian Americans to have played in the league. He is the first Asian American to win an NBA championship, having done so with the Toronto Raptors in 2019.
Lin grew up in the San Francisco Bay Area and earned Northern California Basketball Player of the Year honors as a senior in high school. After receiving no athletic scholarship offers, he attended Harvard University, where he was a three-time all-conference player in the Ivy League. Undrafted out of college, Lin signed with his hometown Golden State Warriors in 2010. He seldom played in his rookie season and received assignments to the NBA Development League (D-League). In 2011, Lin was waived by both the Warriors and the Houston Rockets before joining the New York Knicks early in 2011–12.
At first, Lin played sparingly for the Knicks, and he again spent time in the D-League. In February 2012, however, he was promoted to the starting lineup and led the team on a seven-game winning streak. Lin's stellar play during the season helped the Knicks make the 2012 playoffs; it also catapulted him to international fame. Lin appeared on the covers of Sports Illustrated and Time and was named to the Time 100 as one of the most influential people in the world. In July 2012, Lin won the ESPY Award for Breakthrough Athlete of the Year.
Following his Knicks tenure, Lin played for the Houston Rockets, Los Angeles Lakers, Charlotte Hornets, Brooklyn Nets, Atlanta Hawks, and Toronto Raptors. While he experienced some success in Houston and Charlotte, he battled injuries in the ensuing seasons. In August 2019, he left the NBA and signed with the Beijing Ducks, where he became an All-Star in the Chinese Basketball Association (CBA). Attempting to return to the NBA, Lin played with the Warriors' development team in 2021. He returned to the CBA and played with the Ducks and later the Guangzhou Loong Lions. He left the Loong Lions midseason in 2022–23 and joined PLG's Steelers in 2023.",https://en.wikipedia.org/wiki/Jeremy_Lin
